Instance,Income
169487,35935.38961
169488,230324.2663
169489,60043.77785
169490,146551.7465
169491,104222.7295
169492,161708.9346
169493,22493.10754
169494,16807.56337
169495,66193.00323
169496,10517.22601
169497,77167.59281
169498,41278.8031
169499,16206.72884
169500,74325.15939
169501,36705.12632
169502,295817.6612
169503,221932.4089
169504,231100.9641
169505,628179.459
169506,53745.96378
169507,41705.25065
169508,47430.95376
169509,139624.0705
169510,49538.64718
169511,186107.789
169512,339757.4894
169513,7547.349606
169514,28951.70256
169515,257951.1116
169516,44319.27247
169517,112957.0918
169518,187426.2671
169519,93878.70293
169520,54630.41622
169521,848115.8193
169522,66358.71198
169523,52590.08439
169524,37136.45361
169525,74507.90245
169526,48311.67312
169527,106447.3649
169528,18482.48767
169529,30483.0362
169530,49827.22298
169531,70670.36058
169532,69155.56728
169533,111252.4499
169534,29559.51905
169535,92792.89434
169536,127800.2142
169537,30235.06344
169538,30523.47908
169539,34907.55834
169540,22575.21103
169541,58507.24266
169542,7439.56814
169543,95945.85514
169544,32571.3186
169545,56140.38292
169546,132241.1543
169547,73756.07457
169548,56240.26788
169549,25285.60302
169550,61896.6076
169551,14644.07645
169552,97606.89373
169553,226967.5641
169554,113627.6885
169555,47192.06747
169556,50164.26625
169557,21295.18452
169558,57243.6996
169559,23527.63944
169560,66208.87207
169561,247456.8244
169562,14323.63537
169563,103951.6661
169564,12759.62602
169565,85691.90855
169566,132901.6565
169567,143634.1982
169568,19233.98756
169569,26629.28443
169570,26465.36683
169571,49910.58696
169572,27185.33533
169573,58984.37934
169574,61617.02379
169575,36602.70021
169576,241155.7472
169577,65467.82137
169578,120626.2276
169579,24154.07748
169580,154571.8986
169581,40174.16436
169582,33658.07975
169583,128548.4225
169584,21063.23344
169585,127511.7836
169586,52841.75347
169587,129985.5651
169588,344565.7731
169589,42862.92701
169590,37828.20216
169591,123387.0788
169592,8022.260276
169593,179680.3796
169594,355233.6496
169595,31854.6806
169596,36903.74587
169597,147818.2666
169598,40852.40411
169599,56111.18393
169600,24877.55184
169601,281134.2858
169602,95019.67604
169603,26330.9816
169604,147013.7826
169605,76820.56327
169606,51023.37096
169607,45299.49799
169608,165210.4477
169609,218388.9188
169610,60002.87314
169611,177042.5656
169612,191558.0897
169613,161288.538
169614,127806.4235
169615,217579.109
169616,7442.234157
169617,28623.67157
169618,427925.3723
169619,49525.25277
169620,24111.0263
169621,63845.02547
169622,10749.10425
169623,30185.00506
169624,148620.1515
169625,58129.44529
169626,56353.87547
169627,39364.07839
169628,41421.06632
169629,15082.78459
169630,89880.38461
169631,57579.08901
169632,21387.36108
169633,221493.1274
169634,41141.50476
169635,25700.98948
169636,52409.54082
169637,19847.78387
169638,62620.09805
169639,48547.5143
169640,54763.84872
169641,214444.2513
169642,29263.09287
169643,46000.0476
169644,74187.30179
169645,13424.95524
169646,70516.13454
169647,25465.07292
169648,109331.0162
169649,23527.82933
169650,258930.8068
169651,28642.12544
169652,68099.50079
169653,111622.1271
169654,174567.7032
169655,36726.06985
169656,66431.54655
169657,18690.21632
169658,42528.80974
169659,227584.5945
169660,245681.022
169661,79471.9875
169662,43949.57075
169663,69881.21382
169664,21652.98208
169665,27315.20005
169666,404784.6278
169667,539661.3714
169668,85682.36686
169669,35570.56805
169670,28663.42463
169671,16002.39666
169672,61163.09468
169673,11854.36608
169674,32810.92303
169675,27435.60957
169676,118125.3374
169677,19235.9005
169678,61775.00088
169679,41774.15767
169680,213267.53
169681,1289454.614
169682,332752.4206
169683,44479.77086
169684,297792.1246
169685,116689.7675
169686,64473.83948
169687,439889.4046
169688,96769.50122
169689,184488.9725
169690,124744.8447
169691,143258.0428
169692,55041.15521
169693,22036.17477
169694,474078.5622
169695,41192.04625
169696,34866.33148
169697,36043.84345
169698,88794.66854
169699,82184.41609
169700,15660.67811
169701,65600.51199
169702,73416.08899
169703,220917.445
169704,1323506.817
169705,81671.00216
169706,409209.267
169707,30059.68624
169708,38177.95771
169709,25039.10924
169710,53772.98079
169711,204417.7122
169712,115096.844
169713,51644.29205
169714,28653.57046
169715,61132.77022
169716,92933.8578
169717,236108.3562
169718,86175.2385
169719,158083.6874
169720,47625.52399
169721,135023.1023
169722,10881.32015
169723,81538.55458
169724,194038.8455
169725,39264.05736
169726,33074.59292
169727,37187.02873
169728,178460.1124
169729,42279.40686
169730,89659.8828
169731,131181.5392
169732,335378.8845
169733,104724.5085
169734,87977.73861
169735,101285.7273
169736,96322.15227
169737,418997.2807
169738,182431.8332
169739,122945.2043
169740,365040.8612
169741,36876.48799
169742,269933.8844
169743,103703.9997
169744,289823.7693
169745,555142.0396
169746,50612.53299
169747,439810.0936
169748,5892.601143
169749,522738.1952
169750,182151.4353
169751,11432.82175
169752,100925.1595
169753,117979.4161
169754,96762.98154
169755,107961.6379
169756,128442.9508
169757,54035.60837
169758,93232.14606
169759,8669.117028
169760,89756.81276
169761,155730.8587
169762,68157.20392
169763,34842.19224
169764,76997.38332
169765,234824.4797
169766,37912.72258
169767,42852.85019
169768,18926.92521
169769,452005.8049
169770,112401.1772
169771,115361.2295
169772,35115.41727
169773,38684.92236
169774,41735.67191
169775,108103.1652
169776,341458.6128
169777,151449.812
169778,18479.12458
169779,57407.66652
169780,42639.45875
169781,187715.2588
169782,20156.41504
169783,44401.50441
169784,44258.84182
169785,106726.6549
169786,52528.97642
169787,36362.59068
169788,77100.10003
169789,30141.11255
169790,40609.01441
169791,46471.41639
169792,61153.76828
169793,135365.3691
169794,25670.88491
169795,62213.61389
169796,126418.6293
169797,229136.2918
169798,135208.4185
169799,64631.52895
169800,28175.29448
169801,55083.30585
169802,30331.00384
169803,24416.67434
169804,95689.46357
169805,26304.07148
169806,92061.20334
169807,53477.93212
169808,54922.31294
169809,56434.29023
169810,173812.6712
169811,26382.4849
169812,160701.1007
169813,174225.3783
169814,40743.17108
169815,43169.53261
169816,42822.08836
169817,92802.88201
169818,40051.02834
169819,451671.9169
169820,31515.63725
169821,30479.08961
169822,117217.4087
169823,160130.7642
169824,178770.3872
169825,59589.99337
169826,56066.7429
169827,57859.6632
169828,85699.59334
169829,5269.302418
169830,22506.29266
169831,128079.3331
169832,15926.59429
169833,101150.7781
169834,44458.98802
169835,451571.3281
169836,493016.6007
169837,141315.8693
169838,105004.2373
169839,196818.1557
169840,47276.56176
169841,69371.19804
169842,582947.1394
169843,49060.27893
169844,122988.1966
169845,16828.36286
169846,30892.02479
169847,62081.59002
169848,302154.1047
169849,72856.87538
169850,228509.9747
169851,57930.85649
169852,39454.90935
169853,260856.5993
169854,30427.20553
169855,30654.49444
169856,19776.56258
169857,36826.71328
169858,421692.5182
169859,51683.48883
169860,452609.2961
169861,98896.51137
169862,52225.31403
169863,141576.1094
169864,84543.50703
169865,91262.53736
169866,37651.64582
169867,211380.1005
169868,143324.7434
169869,49042.06315
169870,73738.9335
169871,11074.93776
169872,53010.29295
169873,118188.7406
169874,39332.69276
169875,32388.9962
169876,77248.48469
169877,29012.01935
169878,21612.42833
169879,136939.4341
169880,22940.29601
169881,273950.4443
169882,37225.35449
169883,21941.56513
169884,56045.11368
169885,20934.07355
169886,46337.82738
169887,170259.5926
169888,243519.6665
169889,34499.5994
169890,373633.8433
169891,527928.3615
169892,43797.06721
169893,56669.51949
169894,28644.90565
169895,28870.13665
169896,98683.42158
169897,56753.94095
169898,90017.02632
169899,49973.85233
169900,47805.59785
169901,112375.2837
169902,72649.26021
169903,239926.1821
169904,41046.04293
169905,25774.40215
169906,36411.65678
169907,19176.68119
169908,34059.48598
169909,171316.2531
169910,30943.84121
169911,96866.73846
169912,119765.0117
169913,118800.4608
169914,7596.592166
169915,28994.34445
169916,123805.8175
169917,24771.54032
169918,124654.3069
169919,43572.25314
169920,94104.70492
169921,172803.5097
169922,35243.9737
169923,79070.04735
169924,58670.54244
169925,82272.53502
169926,69023.99383
169927,44830.67234
169928,54183.18696
169929,42088.07093
169930,63810.10667
169931,91799.00524
169932,156774.0363
169933,32774.50716
169934,124554.9374
169935,51659.06536
169936,254639.1965
169937,34992.37635
169938,314206.9828
169939,144449.9068
169940,49801.36644
169941,125935.8282
169942,21566.77237
169943,248187.8751
169944,301797.6557
169945,355441.514
169946,34074.1039
169947,51706.77411
169948,26680.08316
169949,28307.42503
169950,259839.9541
169951,76985.25477
169952,15828.82121
169953,98986.65919
169954,19163.72537
169955,167264.5765
169956,183957.0034
169957,71012.81906
169958,110577.128
169959,32441.79204
169960,133110.9445
169961,74866.2864
169962,10634.70525
169963,38647.94385
169964,260862.6116
169965,15624.83651
169966,29084.22791
169967,90198.07574
169968,62392.15607
169969,25668.37049
169970,136954.8353
169971,27689.53071
169972,99995.50545
169973,135736.427
169974,441506.0946
169975,29323.56083
169976,489507.5282
169977,71489.32467
169978,27664.69179
169979,97513.65971
169980,31165.71494
169981,145326.4917
169982,76983.48569
169983,29336.70306
169984,31235.86781
169985,20236.6045
169986,187494.027
169987,96272.23181
169988,44788.46867
169989,199128.3879
169990,403025.7282
169991,75792.54395
169992,202086.8768
169993,29727.46659
169994,84369.98115
169995,49890.9321
169996,38516.48054
169997,141916.9499
169998,109244.0254
169999,12314.4679
170000,96090.78603
170001,15140.89679
170002,35225.45196
170003,107842.3138
170004,37446.33492
170005,226439.6032
170006,46786.80471
170007,96284.35407
170008,410686.779
170009,36607.52359
170010,69174.01436
170011,157624.9076
170012,56793.43427
170013,143963.1917
170014,60589.14432
170015,27996.40756
170016,9773.409447
170017,154557.1033
170018,16284.44487
170019,16408.30538
170020,64303.36536
170021,64045.07747
170022,48140.27722
170023,29605.1078
170024,89588.87915
170025,469832.308
170026,13196.66573
170027,129320.6536
170028,49957.24378
170029,88070.34131
170030,82084.76019
170031,307391.4941
170032,261124.8718
170033,53805.97009
170034,114358.658
170035,4238.688758
170036,293377.136
170037,307252.0597
170038,18476.5027
170039,216412.1887
170040,258214.4694
170041,50182.6249
170042,37509.87627
170043,32285.59668
170044,69379.93166
170045,31413.59849
170046,40478.44693
170047,93928.55878
170048,363236.0708
170049,8375.081828
170050,26323.91577
170051,224405.3131
170052,53417.88546
170053,71481.04018
170054,149514.0523
170055,13283.16741
170056,44905.04863
170057,84641.22444
170058,54718.84946
170059,124634.7279
170060,468844.5845
170061,334946.2728
170062,152412.2018
170063,48168.71191
170064,13920.07356
170065,102911.7617
170066,14774.08059
170067,369131.2909
170068,214689.4487
170069,84173.99886
170070,62353.18916
170071,37212.00899
170072,32093.92867
170073,45464.20704
170074,91147.24169
170075,20148.20014
170076,29885.42135
170077,129650.1822
170078,32192.89456
170079,21482.63877
170080,90352.88155
170081,102586.916
170082,27567.45895
170083,1219661.572
170084,6213.311559
170085,7973.487747
170086,25124.8996
170087,34826.80386
170088,182752.6171
170089,13507.32199
170090,298895.5716
170091,191160.903
170092,29003.44838
170093,144411.8291
170094,63136.54934
170095,145390.0003
170096,119633.6297
170097,221265.1431
170098,31499.19362
170099,5556.618102
170100,59582.72595
170101,67585.8419
170102,69561.10493
170103,268815.0493
170104,76880.6896
170105,53146.98329
170106,16609.97282
170107,492364.6002
170108,36316.21262
170109,148050.2438
170110,47766.85142
170111,52780.9388
170112,73560.05518
170113,26595.38036
170114,68861.34082
170115,185163.4733
170116,37864.42043
170117,155032.3578
170118,292795.8253
170119,99144.56693
170120,62437.86228
170121,28096.28009
170122,274370.2789
170123,31000.33405
170124,33380.20694
170125,43151.486
170126,102132.322
170127,66290.6862
170128,27377.99752
170129,22362.76535
170130,67631.26473
170131,222919.8525
170132,52660.73245
170133,91689.09947
170134,59617.61983
170135,382438.4849
170136,285234.0265
170137,86726.99448
170138,45644.72617
170139,73821.91913
170140,64705.54737
170141,26242.3379
170142,132246.2943
170143,158989.5652
170144,46877.85778
170145,52754.50741
170146,99781.73921
170147,60782.15255
170148,132567.2091
170149,6770.494916
170150,216644.9272
170151,39902.3757
170152,47986.85682
170153,22694.85971
170154,48432.60453
170155,8196.511718
170156,43745.14518
170157,113085.4363
170158,119504.1579
170159,270107.2613
170160,23084.59298
170161,10788.81453
170162,69492.13709
170163,134973.8129
170164,19640.93721
170165,126256.5665
170166,38259.41326
170167,32075.61597
170168,107719.3959
170169,229207.8532
170170,352498.8407
170171,47947.49364
170172,12071.93227
170173,11652.50104
170174,206592.6173
170175,53077.81132
170176,138109.9146
170177,67804.97624
170178,46971.92862
170179,34850.15031
170180,30318.95087
170181,24396.46483
170182,164713.9776
170183,13797.84981
170184,5620.382413
170185,106844.2294
170186,22589.59904
170187,64434.3464
170188,119891.2983
170189,50036.00144
170190,535067.0069
170191,264089.8777
170192,9737.572886
170193,208510.7309
170194,50355.95848
170195,20506.30238
170196,32360.08078
170197,29621.48474
170198,440730.1107
170199,36765.28309
170200,40528.56872
170201,113606.5472
170202,92373.74804
170203,21075.34251
170204,34080.53768
170205,64378.37671
170206,42919.39229
170207,55233.46013
170208,59038.55047
170209,70024.99427
170210,27966.86097
170211,25410.48004
170212,70300.23856
170213,18271.96154
170214,44340.38003
170215,28630.89299
170216,17466.90223
170217,52339.7739
170218,47244.7576
170219,97490.17259
170220,49883.46402
170221,54172.5072
170222,213178.1017
170223,232571.7886
170224,30552.19822
170225,38585.03147
170226,34663.16775
170227,95229.22534
170228,91853.46189
170229,57852.26491
170230,109383.4702
170231,27290.28679
170232,10921.01081
170233,191097.5489
170234,125632.1624
170235,41719.15418
170236,44692.37493
170237,353659.8795
170238,362348.2063
170239,22432.34791
170240,69715.18916
170241,19328.09308
170242,27177.50641
170243,114562.0232
170244,64718.05471
170245,33424.98391
170246,114747.4085
170247,31873.81875
170248,107089.9827
170249,65294.90521
170250,124799.8499
170251,35516.81622
170252,55405.27857
170253,84639.27321
170254,736855.3105
170255,83301.84705
170256,169830.0133
170257,23197.03928
170258,81029.74098
170259,73320.70494
170260,92960.50597
170261,135440.0889
170262,56960.07
170263,55810.98258
170264,23691.7818
170265,66229.78781
170266,69444.78335
170267,43807.62964
170268,43902.63305
170269,111283.7143
170270,55836.98325
170271,68199.46878
170272,32373.30794
170273,125167.0345
170274,94823.22286
170275,25518.55055
170276,84228.09988
170277,38497.35827
170278,32945.40646
170279,266574.881
170280,130861.8595
170281,32341.2848
170282,19625.75922
170283,172126.7648
170284,166501.2816
170285,14961.10231
170286,106129.4491
170287,43059.16156
170288,603167.7913
170289,162601.8729
170290,18924.18672
170291,202393.7494
170292,20766.37482
170293,75982.43439
170294,35949.97949
170295,31666.45226
170296,47392.84332
170297,51306.00437
170298,64965.24918
170299,53292.93734
170300,114427.9487
170301,3080.49693
170302,106056.7877
170303,28086.3997
170304,46621.90579
170305,29385.70762
170306,28392.3816
170307,73715.81015
170308,30591.96363
170309,816832.8194
170310,8614.210195
170311,529727.9277
170312,49245.31734
170313,257207.4504
170314,35146.64164
170315,10087.36998
170316,44448.737
170317,115497.029
170318,15837.96848
170319,18700.95654
170320,35920.70867
170321,5564.09275
170322,10603.0798
170323,55794.9542
170324,142684.5545
170325,61926.15813
170326,298746.7228
170327,146677.1244
170328,279406.5289
170329,53894.34424
170330,83457.017
170331,576035.1814
170332,289664.6023
170333,229311.0583
170334,65099.80073
170335,430667.1716
170336,32459.59192
170337,30700.3925
170338,122062.7481
170339,19531.7531
170340,279293.1733
170341,28916.7274
170342,37260.33797
170343,197512.1866
170344,199574.5642
170345,67451.18719
170346,17405.11118
170347,106763.7847
170348,378488.7361
170349,191253.5914
170350,23094.62483
170351,17780.80316
170352,28405.08268
170353,43529.55812
170354,65098.19594
170355,215463.8818
170356,80048.66605
170357,118998.9622
170358,38941.4489
170359,103823.226
170360,60271.60294
170361,106332.3001
170362,50465.06044
170363,99534.21224
170364,32443.62678
170365,238957.1036
170366,60858.97
170367,24131.25939
170368,29845.99455
170369,152800.5308
170370,322467.9795
170371,8884.860536
170372,34410.787
170373,29362.83338
170374,5955.587027
170375,98867.47014
170376,152983.4456
170377,122242.8235
170378,14198.24989
170379,34360.43631
170380,38128.87834
170381,55844.88173
170382,343822.3704
170383,55407.33439
170384,65030.68611
170385,84487.88001
170386,45192.63976
170387,45234.08371
170388,4414.721902
170389,143642.2687
170390,591853.8801
170391,101195.6789
170392,245333.3952
170393,16567.77353
170394,7636.155239
170395,565293.411
170396,77926.89435
170397,75097.0725
170398,95718.38905
170399,40871.84531
170400,20730.56117
170401,23330.79033
170402,82727.49366
170403,47578.95201
170404,81189.93269
170405,40458.57415
170406,355981.2656
170407,26394.72037
170408,83508.24309
170409,42670.82307
170410,133275.1829
170411,38496.6947
170412,51214.4221
170413,31867.75141
170414,58094.76331
170415,79211.84024
170416,30188.35183
170417,38950.71071
170418,744853.4137
170419,133299.4656
170420,2636.718329
170421,48478.77685
170422,29081.40028
170423,58874.34981
170424,67733.00259
170425,215872.2821
170426,575601.9838
170427,277832.2677
170428,41004.60643
170429,115402.1631
170430,166032.581
170431,14999.33412
170432,72050.39735
170433,73917.31051
170434,38719.69843
170435,54063.49195
170436,49148.01517
170437,22836.91654
170438,35414.38139
170439,43870.63232
170440,44147.43038
170441,76170.44385
170442,33936.22362
170443,119143.5098
170444,40353.17593
170445,175137.036
170446,347036.0307
170447,397641.2065
170448,68136.06033
170449,31860.36008
170450,150973.2469
170451,11063.05717
170452,51162.50298
170453,231216.1975
170454,52223.16696
170455,41037.98705
170456,109162.7764
170457,47248.22325
170458,105895.6279
170459,102154.8102
170460,431114.7184
170461,98420.23968
170462,129689.9213
170463,104426.1375
170464,25574.48438
170465,154783.9204
170466,116367.39
170467,70395.07388
170468,6037.420997
170469,152922.4586
170470,193079.4895
170471,10549.38175
170472,292034.5373
170473,156360.8027
170474,87510.90573
170475,433777.0902
170476,29975.55422
170477,38105.98425
170478,35424.99048
170479,44653.00951
170480,29153.12962
170481,80093.92884
170482,625527.0814
170483,33645.05064
170484,40205.56318
170485,103695.0126
170486,81084.75184
170487,117058.7412
170488,104709.2583
170489,10654.20967
170490,205086.8875
170491,33801.1671
170492,52983.04847
170493,102314.0209
170494,614564.3727
170495,37836.94059
170496,25828.42651
170497,65667.46132
170498,41068.94452
170499,80730.07321
170500,268927.0894
170501,26009.53507
170502,361033.2807
170503,29280.99889
170504,231927.7493
170505,153929.797
170506,28786.59907
170507,36647.93913
170508,55768.34446
170509,482434.2585
170510,88105.18699
170511,37018.58961
170512,212552.7774
170513,295239.6139
170514,102958.0735
170515,161924.3954
170516,60332.86557
170517,218062.3586
170518,13728.90443
170519,169974.7094
170520,134149.5777
170521,351568.5118
170522,45513.92598
170523,68411.20848
170524,29277.25724
170525,170918.2781
170526,158571.2524
170527,113895.9873
170528,88458.40294
170529,353017.4917
170530,72313.75723
170531,391816.6725
170532,57831.69181
170533,69959.88077
170534,130204.7249
170535,46926.37394
170536,17466.19384
170537,38435.59252
170538,166995.207
170539,61720.69522
170540,26510.79659
170541,53334.02794
170542,14618.59045
170543,25868.68673
170544,107792.3506
170545,64738.69678
170546,36729.92315
170547,17726.70038
170548,50362.03267
170549,30016.40838
170550,94645.25027
170551,30139.38251
170552,103368.4305
170553,312760.7024
170554,362017.5013
170555,33454.03052
170556,166083.6992
170557,98189.49302
170558,47200.18212
170559,6399.208672
170560,26809.63175
170561,219766.8919
170562,45044.84454
170563,29019.75002
170564,58808.71899
170565,8081.53667
170566,68534.24176
170567,70349.10049
170568,116414.2971
170569,161001.0702
170570,61885.57979
170571,79423.07225
170572,85818.71964
170573,107625.7837
170574,49331.56016
170575,40125.43142
170576,51810.33795
170577,321706.767
170578,167255.8891
170579,105617.2813
170580,106506.073
170581,93980.34737
170582,94680.01889
170583,362168.5192
170584,24105.20957
170585,226253.4071
170586,48466.46442
170587,189782.8617
170588,134613.5837
170589,24305.78957
170590,75052.78764
170591,209876.9179
170592,14215.77626
170593,153787.7179
170594,47935.22722
170595,90260.51575
170596,42621.05439
170597,244668.1472
170598,40163.10466
170599,79053.48378
170600,91885.49752
170601,191585.7551
170602,59277.66586
170603,63672.48512
170604,42103.82124
170605,56586.19527
170606,29988.04132
170607,17359.15789
170608,212408.7185
170609,75678.29679
170610,79402.32667
170611,119496.9675
170612,35841.04166
170613,86166.62178
170614,43059.14365
170615,21376.30818
170616,18617.1722
170617,381085.5733
170618,219685.751
170619,37935.91079
170620,298826.7143
170621,24626.83613
170622,19431.63389
170623,143221.1249
170624,103320.0166
170625,200461.3057
170626,110484.8952
170627,11052.6211
170628,83363.2742
170629,66587.893
170630,144554.2034
170631,39383.86655
170632,11273.33913
170633,212155.4613
170634,559944.8323
170635,50241.62516
170636,29952.96739
170637,104417.1206
170638,26262.05241
170639,293890.2259
170640,145580.0158
170641,69429.338
170642,87923.26538
170643,78361.69354
170644,1036224.612
170645,181997.999
170646,245558.2367
170647,124084.3316
170648,631365.626
170649,4553.811435
170650,3751.25039
170651,587510.3358
170652,12117.8436
170653,671283.001
170654,111693.967
170655,55169.44167
170656,53819.0396
170657,7260.522098
170658,15127.88879
170659,107336.6952
170660,52705.06154
170661,38757.1806
170662,21454.07886
170663,87907.16757
170664,45298.53998
170665,42085.97144
170666,50153.03262
170667,165792.0764
170668,17310.53452
170669,40124.38282
170670,59529.43213
170671,56079.22007
170672,54661.31271
170673,43044.39835
170674,263252.5392
170675,8854.646929
170676,220261.0184
170677,88325.63068
170678,39263.00326
170679,133377.2568
170680,162106.4174
170681,144296.2529
170682,11364.25495
170683,38212.7771
170684,94584.28209
170685,95221.6388
170686,20231.69432
170687,56120.06228
170688,52231.92753
170689,67953.08952
170690,47078.0018
170691,694672.5018
170692,16931.52137
170693,18031.0297
170694,68739.63746
170695,630829.9892
170696,209938.4551
170697,45845.83368
170698,89126.90764
170699,12784.29701
170700,96329.01035
170701,60452.81683
170702,39411.50269
170703,28567.52185
170704,24209.8645
170705,24286.13012
170706,42103.03199
170707,44269.96096
170708,408257.1584
170709,24531.37665
170710,45457.90609
170711,47793.24888
170712,117450.0483
170713,22814.83357
170714,5828.449743
170715,222136.0489
170716,42226.5147
170717,149873.2272
170718,147762.6517
170719,39811.09141
170720,108926.3976
170721,45629.19542
170722,98107.55786
170723,149406.1217
170724,88716.18755
170725,123792.8623
170726,41517.15568
170727,46810.52006
170728,21626.54309
170729,31917.46855
170730,76153.39759
170731,69132.70886
170732,40875.31553
170733,148485.9
170734,45333.80795
170735,13831.35255
170736,31130.7855
170737,6622.012993
170738,2581.104661
170739,270191.7255
170740,176517.6263
170741,23550.12729
170742,51364.15439
170743,39868.53286
170744,140753.4954
170745,40446.3562
170746,117978.3415
170747,38930.78064
170748,24820.21495
170749,60453.22642
170750,134665.6945
170751,2446.247428
170752,18546.79421
170753,43383.7142
170754,92036.48114
170755,193261.7598
170756,63086.2215
170757,26270.1808
170758,93880.66068
170759,23418.5011
170760,49331.50157
170761,468516.4972
170762,107039.3557
170763,39574.59189
170764,78450.06655
170765,98071.66186
170766,12604.73881
170767,404494.1751
170768,64770.54048
170769,53922.95423
170770,110667.9431
170771,20408.55859
170772,34774.02737
170773,178333.3851
170774,24687.99011
170775,19992.74156
170776,353458.0626
170777,23423.73914
170778,19002.10532
170779,119104.3397
170780,7236.91554
170781,161093.7995
170782,65395.46819
170783,38373.45946
170784,66926.16395
170785,89238.18546
170786,55870.06152
170787,33031.3126
170788,30445.23521
170789,84537.55416
170790,32090.20909
170791,70480.48652
170792,191362.2088
170793,221805.5141
170794,49491.24541
170795,19099.61172
170796,64922.93167
170797,17979.09864
170798,18299.91361
170799,13720.34722
170800,45708.49781
170801,22964.59283
170802,181197.5814
170803,38410.55758
170804,131389.8865
170805,389259.5382
170806,109540.0976
170807,407334.2589
170808,281570.3856
170809,19803.64397
170810,138220.4308
170811,218505.1668
170812,17112.45311
170813,57154.85664
170814,126390.102
170815,139503.1382
170816,548870.7042
170817,14727.78793
170818,344516.1825
170819,59871.39218
170820,28818.00095
170821,36194.74666
170822,96925.77054
170823,57587.08806
170824,13889.00476
170825,131729.7435
170826,73617.90817
170827,28357.60004
170828,27531.46151
170829,189711.4087
170830,54303.82902
170831,44110.6984
170832,57757.6976
170833,94973.22319
170834,748059.6625
170835,20456.84756
170836,359022.8565
170837,164100.3011
170838,29677.26389
170839,134292.0695
170840,16677.59966
170841,37717.94603
170842,252162.749
170843,63459.94593
170844,51312.31951
170845,76646.61348
170846,9404.600398
170847,152479.0821
170848,81170.2891
170849,53049.27851
170850,31064.93512
170851,154464.2394
170852,316318.2008
170853,154496.1092
170854,414250.5549
170855,26171.09955
170856,54357.88635
170857,31768.11491
170858,13088.56044
170859,17137.11036
170860,106259.8688
170861,55165.50401
170862,227303.9656
170863,35260.2748
170864,46886.50336
170865,115781.5209
170866,77030.26323
170867,11813.75038
170868,17321.65687
170869,19294.92827
170870,172485.6154
170871,15636.33756
170872,95038.12168
170873,68676.33972
170874,131056.3872
170875,37012.81292
170876,48823.46206
170877,26092.8779
170878,129662.0378
170879,71815.19635
170880,107957.5102
170881,64788.67422
170882,83425.98253
170883,14106.47963
170884,90948.52496
170885,158964.7165
170886,64948.98249
170887,38936.34966
170888,17733.36688
170889,380589.8243
170890,145557.8799
170891,43751.99878
170892,140613.9523
170893,16112.96455
170894,167249.8159
170895,33154.23001
170896,82955.18225
170897,19975.73371
170898,85269.23354
170899,37202.33649
170900,69175.86967
170901,159608.2135
170902,87294.56326
170903,74931.18457
170904,65113.08479
170905,58791.07772
170906,26406.60251
170907,186270.8875
170908,54976.05609
170909,15867.92106
170910,12389.34038
170911,51029.20017
170912,82747.53793
170913,49938.81605
170914,79570.43546
170915,130177.0033
170916,89513.14472
170917,202663.0515
170918,160389.2252
170919,11099.65093
170920,201597.8165
170921,31296.90588
170922,67304.20027
170923,73778.41204
170924,140781.2837
170925,166707.0472
170926,53948.51192
170927,51195.20511
170928,37222.75096
170929,35441.02666
170930,53096.72279
170931,22612.15269
170932,85208.21098
170933,122853.5583
170934,151088.2272
170935,27501.79206
170936,182773.6515
170937,58352.06184
170938,49982.11377
170939,29344.55037
170940,11786.37623
170941,66616.06576
170942,48015.19217
170943,61045.05329
170944,127616.9855
170945,58629.09678
170946,33194.53602
170947,48271.71229
170948,9331.164963
170949,28138.11528
170950,37821.84384
170951,83479.09592
170952,217410.9912
170953,38020.78392
170954,11466.93375
170955,213620.5826
170956,117315.782
170957,48754.92843
170958,116712.7189
170959,37800.47107
170960,27833.25068
170961,26324.74434
170962,173169.9439
170963,21579.12047
170964,48525.95853
170965,41928.6079
170966,51083.69312
170967,54905.25061
170968,924173.2393
170969,21533.67232
170970,126428.3486
170971,44929.04921
170972,71076.22893
170973,282122.9816
170974,43337.65476
170975,200832.5651
170976,51549.14857
170977,122681.119
170978,165136.6524
170979,38317.15329
170980,54839.2576
170981,33187.38939
170982,195431.8865
170983,81454.60496
170984,33278.62695
170985,860944.6649
170986,46593.17903
170987,89238.78535
170988,6295.485125
170989,80796.24646
170990,92358.81761
170991,348022.9418
170992,18254.989
170993,492053.4003
170994,62237.2869
170995,48806.03767
170996,79960.43812
170997,66887.54746
170998,51626.95338
170999,181911.4022
171000,121004.5963
171001,293772.2776
171002,278034.4621
171003,13587.87616
171004,118345.1335
171005,46827.81109
171006,22163.58127
171007,91173.43605
171008,258801.7093
171009,210240.3294
171010,28073.29534
171011,24959.1544
171012,86775.08313
171013,62819.95357
171014,15509.94865
171015,10101.52201
171016,75601.99405
171017,58132.3343
171018,33915.54159
171019,72327.86464
171020,21903.33171
171021,58593.54659
171022,10645.54886
171023,48995.60304
171024,44073.40092
171025,133080.7672
171026,142166.0966
171027,129215.9539
171028,307324.4066
171029,210955.0899
171030,19422.50493
171031,76644.44868
171032,103576.3432
171033,239040.878
171034,49988.14122
171035,34484.03654
171036,41788.30581
171037,46087.71699
171038,356915.5918
171039,43831.98049
171040,19231.32332
171041,28748.96511
171042,78644.83979
171043,42634.92754
171044,82602.60107
171045,15584.36496
171046,95681.07514
